vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pu_location_id,do_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,is_cross_borough,pickup_hour,pickup_day_of_week,time_of_day
2,2019-01-12 15:00:22,2019-01-12 15:24:05,1,3.32,1,N,236,186,1,17.0,0.0,0.5,3.0,0.0,0.3,0.0,20.8,23.716666666666665,8.399156711173578,5.120481927710844,0.17647058823529413,False,15,5,afternoon
1,2019-01-12 15:20:42,2019-01-12 15:29:19,1,1.1,1,N,142,163,1,7.5,0.0,0.5,1.65,0.0,0.3,0.0,9.95,8.616666666666667,7.659574468085108,6.8181818181818175,0.22,False,15,5,afternoon
2,2019-01-12 15:27:26,2019-01-12 15:37:01,2,1.66,1,N,164,158,1,8.5,0.0,0.5,2.0,0.0,0.3,0.0,11.3,9.583333333333334,10.393043478260868,5.120481927710844,0.23529411764705882,False,15,5,afternoon
2,2019-01-12 15:34:44,2019-01-12 15:45:37,3,1.76,1,N,107,162,1,9.5,0.0,0.5,2.06,0.0,0.3,0.0,12.36,10.883333333333333,9.70290964777948,5.3977272727272725,0.2168421052631579,False,15,5,afternoon
1,2019-01-12 15:52:59,2019-01-12 15:56:26,1,0.7,1,N,238,166,1,5.0,0.0,0.5,1.7,0.0,0.3,0.0,7.5,3.45,12.17391304347826,7.142857142857143,0.33999999999999997,False,15,5,afternoon
2,2019-01-12 17:36:52,2019-01-12 17:59:08,2,2.76,1,N,186,237,1,15.0,0.0,0.5,3.16,0.0,0.3,0.0,18.96,22.266666666666666,7.437125748502994,5.434782608695652,0.21066666666666667,False,17,5,evening
1,2019-01-12 18:21:28,2019-01-12 18:44:43,1,3.5,1,N,229,238,1,16.5,0.0,0.5,3.45,0.0,0.3,0.0,20.75,23.25,9.032258064516128,4.714285714285714,0.2090909090909091,False,18,5,evening
2,2019-01-12 20:25:05,2019-01-12 20:32:17,1,1.33,1,N,151,239,1,7.5,0.5,0.5,1.32,0.0,0.3,0.0,10.12,7.2,11.083333333333334,5.639097744360902,0.17600000000000002,False,20,5,evening
2,2019-01-12 20:33:08,2019-01-12 20:43:46,2,1.93,1,N,230,68,1,9.0,0.5,0.5,2.06,0.0,0.3,0.0,12.36,10.633333333333333,10.890282131661442,4.663212435233161,0.2288888888888889,False,20,5,evening
1,2019-01-12 20:47:30,2019-01-12 20:52:53,2,0.8,1,N,163,161,1,5.5,0.5,0.5,1.35,0.0,0.3,0.0,8.15,5.383333333333334,8.91640866873065,6.875,0.24545454545454548,False,20,5,evening
2,2019-01-12 20:56:02,2019-01-12 21:04:43,1,1.34,1,N,230,142,1,7.5,0.5,0.5,2.64,0.0,0.3,0.0,11.44,8.683333333333334,9.25911708253359,5.597014925373134,0.35200000000000004,False,20,5,evening
2,2019-01-12 21:25:31,2019-01-12 22:16:39,5,6.41,1,N,234,225,2,34.0,0.5,0.5,0.0,0.0,0.3,0.0,35.3,51.13333333333333,7.5215123859191655,5.304212168486739,,True,21,5,evening
2,2019-01-12 21:55:46,2019-01-12 22:02:48,1,0.98,1,N,230,162,2,6.5,0.5,0.5,0.0,0.0,0.3,0.0,7.8,7.033333333333333,8.360189573459715,6.63265306122449,,False,21,5,evening
1,2019-01-12 21:57:10,2019-01-12 22:03:23,1,1.3,1,N,141,142,2,6.5,0.5,0.5,0.0,0.0,0.3,0.0,7.8,6.216666666666667,12.546916890080428,5.0,,False,21,5,evening
2,2019-01-12 22:03:09,2019-01-12 22:10:47,1,1.14,1,N,142,230,2,7.0,0.5,0.5,0.0,0.0,0.3,0.0,8.3,7.633333333333334,8.96069868995633,6.140350877192983,,False,22,5,night
1,2019-01-12 22:14:24,2019-01-12 22:18:11,2,0.7,1,N,137,107,1,4.5,0.5,0.5,1.15,0.0,0.3,0.0,6.95,3.783333333333333,11.101321585903083,6.428571428571429,0.25555555555555554,False,22,5,night
2,2019-01-12 22:18:32,2019-01-12 22:57:41,5,6.69,1,N,230,80,1,29.5,0.5,0.5,4.62,0.0,0.3,0.0,35.42,39.15,10.252873563218392,4.409566517189836,0.15661016949152542,True,22,5,night
2,2019-01-12 23:17:52,2019-01-12 23:23:26,2,0.79,1,N,229,237,1,5.5,0.5,0.5,1.36,0.0,0.3,0.0,8.16,5.566666666666666,8.51497005988024,6.962025316455696,0.24727272727272728,False,23,5,night
1,2019-01-12 23:35:23,2019-01-12 23:37:10,1,0.7,1,N,50,143,1,4.0,0.5,0.5,1.05,0.0,0.3,0.0,6.35,1.7833333333333334,23.551401869158877,5.714285714285714,0.2625,False,23,5,night
2,2019-01-13 00:16:10,2019-01-13 00:37:23,1,4.69,1,N,141,79,2,19.0,0.5,0.5,0.0,0.0,0.3,0.0,20.3,21.216666666666665,13.263157894736844,4.051172707889125,,False,0,6,night
1,2019-01-13 00:29:18,2019-01-13 00:33:51,2,0.8,1,N,144,261,1,5.5,0.5,0.5,1.36,0.0,0.3,0.0,8.16,4.55,10.54945054945055,6.875,0.24727272727272728,False,0,6,night
1,2019-01-13 01:34:20,2019-01-13 02:12:47,2,10.1,1,N,234,212,2,37.5,0.5,0.5,0.0,0.0,0.3,0.0,38.8,38.45,15.760728218465538,3.712871287128713,,True,1,6,night
2,2019-01-13 03:48:02,2019-01-13 04:03:35,5,4.61,1,N,148,230,1,16.0,0.5,0.5,3.46,0.0,0.3,0.0,20.76,15.55,17.787781350482316,3.4707158351409975,0.21625,False,3,6,night
2,2019-01-13 04:15:20,2019-01-13 04:22:32,1,1.2,1,N,233,229,1,7.0,0.5,0.5,1.0,0.0,0.3,0.0,9.3,7.2,9.999999999999998,5.833333333333334,0.14285714285714285,False,4,6,night
2,2019-01-13 04:28:53,2019-01-13 04:32:02,1,0.98,1,N,186,107,1,5.0,0.5,0.5,1.26,0.0,0.3,0.0,7.56,3.15,18.666666666666668,5.1020408163265305,0.252,False,4,6,night
1,2019-01-13 08:43:03,2019-01-13 08:46:35,1,0.5,1,N,264,264,1,4.5,0.0,0.5,1.05,0.0,0.3,0.0,6.35,3.533333333333333,8.49056603773585,9.0,0.23333333333333334,False,8,6,morning
1,2019-01-13 10:00:58,2019-01-13 10:06:09,1,1.0,1,N,158,90,1,5.5,0.0,0.5,2.0,0.0,0.3,0.0,8.3,5.183333333333334,11.57556270096463,5.5,0.36363636363636365,False,10,6,morning
2,2019-01-13 10:11:45,2019-01-13 10:14:25,1,0.5,1,N,50,48,1,4.0,0.0,0.5,2.0,0.0,0.3,0.0,6.8,2.6666666666666665,11.250000000000002,8.0,0.5,False,10,6,morning
1,2019-01-13 10:13:30,2019-01-13 10:21:17,1,1.3,1,N,161,68,2,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3,7.783333333333333,10.021413276231264,5.769230769230769,,False,10,6,morning
2,2019-01-13 10:28:04,2019-01-13 10:32:33,1,0.55,1,N,43,239,2,5.0,0.0,0.5,0.0,0.0,0.3,0.0,5.8,4.483333333333333,7.3605947955390345,9.09090909090909,,False,10,6,morning
4,2019-01-13 10:33:29,2019-01-13 10:43:48,1,1.64,1,N,164,68,1,8.5,0.0,0.5,1.86,0.0,0.3,0.0,11.16,10.316666666666666,9.537964458804524,5.182926829268293,0.21882352941176472,False,10,6,morning
1,2019-01-13 10:44:15,2019-01-13 10:52:12,2,1.0,1,N,141,140,2,7.0,0.0,0.5,0.0,0.0,0.3,0.0,7.8,7.95,7.547169811320754,7.0,,False,10,6,morning
2,2019-01-13 10:48:00,2019-01-13 11:07:12,1,9.59,1,N,223,161,2,27.5,0.0,0.5,0.0,5.76,0.3,0.0,34.06,19.2,29.96875,2.867570385818561,,True,10,6,morning
1,2019-01-13 11:22:45,2019-01-13 11:33:54,3,2.0,1,N,239,237,1,10.0,0.0,0.5,2.15,0.0,0.3,0.0,12.95,11.15,10.762331838565022,5.0,0.215,False,11,6,morning
2,2019-01-13 11:51:10,2019-01-13 12:05:55,1,4.69,1,N,236,224,1,16.5,0.0,0.5,2.6,0.0,0.3,0.0,19.9,14.75,19.07796610169492,3.5181236673773983,0.1575757575757576,False,11,6,morning
2,2019-01-13 11:53:26,2019-01-13 11:59:48,1,0.81,1,N,161,186,1,6.0,0.0,0.5,1.02,0.0,0.3,0.0,7.82,6.366666666666666,7.633507853403143,7.4074074074074066,0.17,False,11,6,morning
2,2019-01-13 12:09:25,2019-01-13 12:15:07,2,0.83,1,N,161,230,1,5.5,0.0,0.5,1.26,0.0,0.3,0.0,7.56,5.7,8.736842105263158,6.626506024096386,0.2290909090909091,False,12,6,afternoon
2,2019-01-13 12:20:51,2019-01-13 12:35:20,2,5.36,1,N,170,13,1,18.0,0.0,0.5,4.7,0.0,0.3,0.0,23.5,14.483333333333333,22.204833141542004,3.3582089552238803,0.2611111111111111,False,12,6,afternoon
1,2019-01-13 12:42:36,2019-01-13 13:11:30,2,5.3,1,Y,238,159,1,22.5,0.0,0.5,0.02,0.0,0.3,0.0,23.32,28.9,11.003460207612457,4.245283018867925,0.0008888888888888889,True,12,6,afternoon
2,2019-01-13 13:00:28,2019-01-13 13:20:41,4,8.53,1,N,138,164,1,26.0,0.0,0.5,6.51,5.76,0.3,0.0,39.07,20.216666666666665,25.315746084089035,3.048065650644783,0.25038461538461537,True,13,6,afternoon
2,2019-01-13 13:29:44,2019-01-13 13:31:23,2,0.43,1,N,262,262,2,3.5,0.0,0.5,0.0,0.0,0.3,0.0,4.3,1.65,15.636363636363637,8.13953488372093,,False,13,6,afternoon
1,2019-01-13 13:31:57,2019-01-13 13:40:59,2,1.5,1,N,234,163,1,8.0,0.0,0.5,1.6,0.0,0.3,0.0,10.4,9.033333333333333,9.963099630996311,5.333333333333333,0.2,False,13,6,afternoon
2,2019-01-13 13:53:44,2019-01-13 13:57:49,5,1.28,1,N,75,151,1,5.5,0.0,0.5,0.63,0.0,0.3,0.0,6.93,4.083333333333333,18.808163265306124,4.296875,0.11454545454545455,False,13,6,afternoon
2,2019-01-13 14:24:15,2019-01-13 14:30:31,6,1.0,1,N,211,158,1,6.0,0.0,0.5,1.36,0.0,0.3,0.0,8.16,6.266666666666667,9.574468085106384,6.0,0.22666666666666668,False,14,6,afternoon
2,2019-01-13 14:43:06,2019-01-13 14:53:52,3,2.42,1,N,137,140,1,10.0,0.0,0.5,2.16,0.0,0.3,0.0,12.96,10.766666666666667,13.486068111455106,4.132231404958678,0.21600000000000003,False,14,6,afternoon
1,2019-01-13 15:16:13,2019-01-13 15:35:19,1,3.7,1,N,41,163,1,16.0,0.0,0.5,2.0,0.0,0.3,0.0,18.8,19.1,11.62303664921466,4.324324324324324,0.125,False,15,6,afternoon
2,2019-01-13 16:25:21,2019-01-13 16:42:33,1,4.43,1,N,43,233,1,16.5,0.0,0.5,3.46,0.0,0.3,0.0,20.76,17.2,15.453488372093021,3.724604966139955,0.2096969696969697,False,16,6,afternoon
1,2019-01-13 16:28:15,2019-01-13 16:40:36,2,1.6,1,N,48,68,1,9.5,0.0,0.5,2.05,0.0,0.3,0.0,12.35,12.35,7.773279352226721,5.9375,0.2157894736842105,False,16,6,afternoon
2,2019-01-13 16:30:31,2019-01-13 16:39:09,1,1.57,1,N,43,238,1,8.5,0.0,0.5,1.86,0.0,0.3,0.0,11.16,8.633333333333333,10.911196911196914,5.414012738853503,0.21882352941176472,False,16,6,afternoon
1,2019-01-13 16:48:21,2019-01-13 17:02:58,1,2.1,1,N,68,113,1,11.0,0.0,0.5,2.35,0.0,0.3,0.0,14.15,14.616666666666667,8.62029646522235,5.238095238095238,0.21363636363636365,False,16,6,afternoon
2,2019-01-13 17:04:04,2019-01-13 17:14:17,1,1.16,1,N,186,50,1,8.0,0.0,0.5,2.2,0.0,0.3,0.0,11.0,10.216666666666667,6.8123980424143555,6.8965517241379315,0.275,False,17,6,evening
1,2019-01-13 17:06:24,2019-01-13 17:13:19,1,1.3,1,N,231,125,1,7.0,0.0,0.5,1.55,0.0,0.3,0.0,9.35,6.916666666666667,11.27710843373494,5.384615384615384,0.22142857142857145,False,17,6,evening
2,2019-01-13 17:06:58,2019-01-13 17:19:27,1,2.53,1,N,263,142,2,11.5,0.0,0.5,0.0,0.0,0.3,0.0,12.3,12.483333333333333,12.160213618157544,4.545454545454546,,False,17,6,evening
1,2019-01-13 19:15:24,2019-01-13 19:21:22,1,0.9,1,N,230,142,2,6.0,0.0,0.5,0.0,0.0,0.3,0.0,6.8,5.966666666666667,9.050279329608939,6.666666666666666,,False,19,6,evening
2,2019-01-13 20:20:43,2019-01-13 20:22:25,6,0.61,1,N,263,263,1,4.0,0.5,0.5,1.06,0.0,0.3,0.0,6.36,1.7,21.529411764705884,6.557377049180328,0.265,False,20,6,evening
1,2019-01-13 20:53:25,2019-01-13 20:57:32,1,0.8,1,N,163,230,1,5.0,0.5,0.5,1.25,0.0,0.3,0.0,7.55,4.116666666666666,11.659919028340083,6.25,0.25,False,20,6,evening
2,2019-01-13 22:03:07,2019-01-13 22:26:37,1,12.18,1,N,138,48,1,34.5,0.5,0.5,8.31,5.76,0.3,0.0,49.87,23.5,31.097872340425532,2.832512315270936,0.2408695652173913,True,22,6,night
2,2019-01-13 22:39:57,2019-01-13 23:05:49,2,16.72,2,N,132,141,1,52.0,0.0,0.5,10.56,0.0,0.3,0.0,63.36,25.866666666666667,38.78350515463917,3.110047846889952,0.2030769230769231,True,22,6,night
1,2019-01-13 23:31:44,2019-01-13 23:34:04,1,0.4,1,N,163,237,1,3.5,0.5,0.5,0.95,0.0,0.3,0.0,5.75,2.3333333333333335,10.285714285714286,8.75,0.2714285714285714,False,23,6,night
2,2019-01-14 06:39:57,2019-01-14 06:50:07,1,3.29,1,N,107,141,1,11.0,0.0,0.5,2.36,0.0,0.3,0.0,14.16,10.166666666666666,19.416393442622955,3.3434650455927053,0.21454545454545454,False,6,0,morning
1,2019-01-14 06:41:57,2019-01-14 06:55:51,1,3.2,1,N,264,264,1,13.0,0.0,0.5,3.45,0.0,0.3,0.0,17.25,13.9,13.812949640287771,4.0625,0.2653846153846154,False,6,0,morning
2,2019-01-14 08:04:35,2019-01-14 08:12:50,2,1.18,1,N,142,43,1,7.5,0.0,0.5,1.24,0.0,0.3,0.0,9.54,8.25,8.58181818181818,6.3559322033898304,0.16533333333333333,False,8,0,morning
2,2019-01-14 10:21:46,2019-01-14 10:50:07,1,2.98,1,N,236,107,1,18.5,0.0,0.5,1.93,0.0,0.3,0.0,21.23,28.35,6.306878306878306,6.208053691275168,0.10432432432432433,False,10,0,morning
2,2019-01-14 10:51:14,2019-01-14 11:08:02,1,1.22,1,N,237,162,1,11.0,0.0,0.5,2.36,0.0,0.3,0.0,14.16,16.8,4.357142857142857,9.01639344262295,0.21454545454545454,False,10,0,morning
1,2019-01-14 11:10:38,2019-01-14 11:31:01,1,5.4,1,N,140,249,1,20.5,0.0,0.5,4.0,0.0,0.3,0.0,25.3,20.383333333333333,15.895339329517581,3.796296296296296,0.1951219512195122,False,11,0,morning
1,2019-01-14 11:11:18,2019-01-14 11:28:34,1,2.2,1,N,170,237,1,12.5,0.0,0.5,2.65,0.0,0.3,0.0,15.95,17.266666666666666,7.644787644787646,5.681818181818182,0.212,False,11,0,morning
2,2019-01-14 11:23:12,2019-01-14 11:38:17,1,1.16,1,N,50,161,1,10.0,0.0,0.5,1.5,0.0,0.3,0.0,12.3,15.083333333333334,4.614364640883978,8.620689655172415,0.15,False,11,0,morning
1,2019-01-14 11:52:09,2019-01-14 12:10:01,1,1.6,1,N,48,90,1,12.0,0.0,0.5,0.0,0.0,0.3,0.0,12.8,17.866666666666667,5.3731343283582085,7.5,0.0,False,11,0,morning
1,2019-01-14 13:09:53,2019-01-14 13:18:20,1,1.5,1,N,4,232,2,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3,8.45,10.650887573964498,5.0,,False,13,0,afternoon
2,2019-01-14 13:10:56,2019-01-14 13:26:52,2,1.2,1,N,79,90,1,10.5,0.0,0.5,2.82,0.0,0.3,0.0,14.12,15.933333333333334,4.518828451882845,8.75,0.26857142857142857,False,13,0,afternoon
1,2019-01-14 13:43:57,2019-01-14 14:00:21,2,1.7,1,N,140,233,1,11.0,0.0,0.5,2.35,0.0,0.3,0.0,14.15,16.4,6.219512195121951,6.470588235294118,0.21363636363636365,False,13,0,afternoon
2,2019-01-14 13:52:20,2019-01-14 14:12:05,1,1.95,1,N,141,229,1,13.5,0.0,0.5,4.29,0.0,0.3,0.0,18.59,19.75,5.924050632911392,6.923076923076923,0.31777777777777777,False,13,0,afternoon
2,2019-01-14 14:30:02,2019-01-14 14:47:35,1,3.17,1,N,166,262,1,14.0,0.0,0.5,2.96,0.0,0.3,0.0,17.76,17.55,10.837606837606836,4.416403785488959,0.21142857142857144,False,14,0,afternoon
2,2019-01-14 15:49:28,2019-01-14 16:02:24,2,1.87,1,N,140,43,1,10.0,1.0,0.5,2.36,0.0,0.3,0.0,14.16,12.933333333333334,8.675257731958764,5.347593582887701,0.236,False,15,0,afternoon
1,2019-01-14 16:16:02,2019-01-14 16:28:03,1,2.2,1,N,239,48,2,10.0,1.0,0.5,0.0,0.0,0.3,0.0,11.8,12.016666666666667,10.984743411927877,4.545454545454545,,False,16,0,afternoon
2,2019-01-14 17:16:05,2019-01-14 17:33:50,1,3.31,1,N,230,231,1,13.5,1.0,0.5,3.82,0.0,0.3,0.0,19.12,17.75,11.188732394366196,4.078549848942598,0.28296296296296297,False,17,0,evening
2,2019-01-14 17:47:54,2019-01-14 18:26:07,5,7.2,1,N,233,97,1,27.5,1.0,0.5,5.86,0.0,0.3,0.0,35.16,38.21666666666667,11.303968600087222,3.819444444444444,0.2130909090909091,True,17,0,evening
2,2019-01-14 17:51:33,2019-01-14 17:56:24,1,1.04,1,N,114,107,1,5.5,1.0,0.5,1.46,0.0,0.3,0.0,8.76,4.85,12.865979381443301,5.288461538461538,0.26545454545454544,False,17,0,evening
2,2019-01-14 18:19:38,2019-01-14 18:38:51,1,3.63,1,N,50,236,1,15.5,1.0,0.5,3.46,0.0,0.3,0.0,20.76,19.216666666666665,11.33391153512576,4.2699724517906334,0.2232258064516129,False,18,0,evening
2,2019-01-14 18:19:46,2019-01-14 18:39:25,1,6.04,1,N,261,140,1,19.5,1.0,0.5,3.2,0.0,0.3,0.0,24.5,19.65,18.442748091603058,3.228476821192053,0.1641025641025641,False,18,0,evening
2,2019-01-14 18:27:41,2019-01-14 18:37:25,1,1.45,1,N,239,263,1,8.5,1.0,0.5,3.09,0.0,0.3,0.0,13.39,9.733333333333333,8.938356164383562,5.862068965517242,0.3635294117647059,False,18,0,evening
2,2019-01-14 18:59:39,2019-01-14 19:05:52,1,1.14,1,N,162,164,1,6.0,1.0,0.5,1.0,0.0,0.3,0.0,8.8,6.216666666666667,11.002680965147452,5.2631578947368425,0.16666666666666666,False,18,0,evening
2,2019-01-14 19:34:58,2019-01-14 19:48:42,5,1.62,1,N,163,164,1,9.5,1.0,0.5,3.39,0.0,0.3,0.0,14.69,13.733333333333333,7.077669902912622,5.864197530864197,0.3568421052631579,False,19,0,evening
2,2019-01-14 19:54:30,2019-01-14 20:28:03,1,10.35,1,N,166,25,1,34.0,1.0,0.5,7.16,0.0,0.3,0.0,42.96,33.55,18.5096870342772,3.285024154589372,0.21058823529411766,True,19,0,evening
2,2019-01-14 20:01:06,2019-01-14 20:35:59,4,20.01,1,N,132,254,2,55.5,0.5,0.5,0.0,5.76,0.3,0.0,62.56,34.88333333333333,34.41758241758242,2.773613193403298,,True,20,0,evening
1,2019-01-14 21:33:08,2019-01-14 21:39:50,2,1.2,1,N,249,79,1,6.5,0.5,0.5,1.95,0.0,0.3,0.0,9.75,6.7,10.746268656716417,5.416666666666667,0.3,False,21,0,evening
1,2019-01-14 21:44:41,2019-01-14 21:54:00,2,1.5,1,N,211,158,1,8.0,0.5,0.5,1.85,0.0,0.3,0.0,11.15,9.316666666666666,9.66010733452594,5.333333333333333,0.23125,False,21,0,evening
2,2019-01-14 21:54:52,2019-01-14 22:04:27,1,1.71,1,N,231,232,2,8.5,0.5,0.5,0.0,0.0,0.3,0.0,9.8,9.583333333333334,10.706086956521737,4.970760233918129,,False,21,0,evening
2,2019-01-14 22:37:38,2019-01-14 22:46:49,1,1.91,1,N,234,144,1,8.5,0.5,0.5,1.96,0.0,0.3,0.0,11.76,9.183333333333334,12.47912885662432,4.450261780104713,0.23058823529411765,False,22,0,night
1,2019-01-15 06:38:12,2019-01-15 06:41:12,1,1.3,1,N,75,74,2,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3,3.0,26.0,4.230769230769231,,False,6,1,morning
2,2019-01-15 06:49:59,2019-01-15 07:09:02,5,4.08,1,N,162,231,2,16.0,0.0,0.5,0.0,0.0,0.3,0.0,16.8,19.05,12.850393700787402,3.9215686274509802,,False,6,1,morning
2,2019-01-15 07:11:12,2019-01-15 07:20:13,1,1.84,1,N,140,162,1,8.5,0.0,0.5,2.79,0.0,0.3,0.0,12.09,9.016666666666667,12.243992606284658,4.619565217391304,0.32823529411764707,False,7,1,morning
2,2019-01-15 07:49:17,2019-01-15 07:55:19,1,0.48,1,N,163,163,1,5.5,0.0,0.5,1.0,0.0,0.3,0.0,7.3,6.033333333333333,4.773480662983426,11.458333333333334,0.18181818181818182,False,7,1,morning
4,2019-01-15 08:42:50,2019-01-15 08:50:29,1,1.09,1,N,7,260,1,6.5,0.0,0.5,3.0,0.0,0.3,0.0,10.3,7.65,8.549019607843137,5.963302752293577,0.46153846153846156,False,8,1,morning
2,2019-01-15 08:42:54,2019-01-15 08:52:31,3,0.53,1,N,162,163,1,7.5,0.0,0.5,1.66,0.0,0.3,0.0,9.96,9.616666666666667,3.306759098786828,14.150943396226415,0.22133333333333333,False,8,1,morning
1,2019-01-15 08:46:30,2019-01-15 08:59:06,1,0.6,1,N,100,246,2,9.0,0.0,0.5,0.0,0.0,0.3,0.0,9.8,12.6,2.857142857142857,15.0,,False,8,1,morning
1,2019-01-15 10:06:43,2019-01-15 10:14:39,1,1.0,1,N,140,229,2,7.0,0.0,0.5,0.0,0.0,0.3,0.0,7.8,7.933333333333334,7.563025210084034,7.0,,False,10,1,morning
1,2019-01-15 10:35:04,2019-01-15 10:48:16,1,1.0,1,N,186,230,2,9.5,0.0,0.5,0.0,0.0,0.3,0.0,10.3,13.2,4.545454545454546,9.5,,False,10,1,morning
1,2019-01-15 10:37:35,2019-01-15 10:41:06,1,0.4,1,N,90,68,2,4.0,0.0,0.5,0.0,0.0,0.3,0.0,4.8,3.5166666666666666,6.824644549763034,10.0,,False,10,1,morning
1,2019-01-15 10:48:30,2019-01-15 11:16:59,1,3.2,1,N,151,162,1,18.5,0.0,0.5,2.9,0.0,0.3,0.0,22.2,28.483333333333334,6.7407840842598015,5.78125,0.15675675675675677,False,10,1,morning
2,2019-01-15 10:55:24,2019-01-15 11:15:23,1,1.84,1,N,230,141,2,13.0,0.0,0.5,0.0,0.0,0.3,0.0,13.8,19.983333333333334,5.524603836530442,7.065217391304348,,False,10,1,morning
2,2019-01-15 10:57:12,2019-01-15 11:05:38,1,1.49,1,N,237,164,1,8.0,0.0,0.5,1.76,0.0,0.3,0.0,10.56,8.433333333333334,10.60079051383399,5.369127516778524,0.22,False,10,1,morning
1,2019-01-15 12:07:03,2019-01-15 12:13:27,1,1.4,1,N,211,90,1,6.5,0.0,0.5,2.15,0.0,0.3,0.0,9.45,6.4,13.124999999999998,4.642857142857143,0.33076923076923076,False,12,1,afternoon
1,2019-01-15 13:20:13,2019-01-15 13:37:06,1,1.9,1,N,79,186,1,12.0,0.0,0.5,2.55,0.0,0.3,0.0,15.35,16.883333333333333,6.7522211253701885,6.315789473684211,0.2125,False,13,1,afternoon
1,2019-01-15 13:46:36,2019-01-15 13:55:07,1,0.7,1,N,161,48,2,7.0,0.0,0.5,0.0,0.0,0.3,0.0,7.8,8.516666666666667,4.931506849315068,10.0,,False,13,1,afternoon
2,2019-01-15 14:02:58,2019-01-15 14:20:47,1,7.38,1,N,130,129,1,23.5,0.0,0.5,0.0,0.0,0.3,0.0,24.3,17.816666666666666,24.85313376987839,3.1842818428184283,0.0,False,14,1,afternoon
1,2019-01-15 14:21:00,2019-01-15 14:41:11,1,2.5,1,N,224,158,1,13.5,0.0,0.5,2.0,0.0,0.3,0.0,16.3,20.183333333333334,7.431874483897605,5.4,0.14814814814814814,False,14,1,afternoon
1,2019-01-15 14:25:53,2019-01-15 14:36:54,1,1.7,1,N,246,230,1,9.0,0.0,0.5,1.95,0.0,0.3,0.0,11.75,11.016666666666667,9.258698940998487,5.294117647058823,0.21666666666666667,False,14,1,afternoon
1,2019-01-15 15:00:37,2019-01-15 15:06:31,3,0.8,1,N,107,170,1,5.5,0.0,0.5,1.0,0.0,0.3,0.0,7.3,5.9,8.135593220338983,6.875,0.18181818181818182,False,15,1,afternoon
2,2019-01-15 15:08:58,2019-01-15 15:15:09,1,0.55,1,N,230,163,2,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3,6.183333333333334,5.336927223719677,10.0,,False,15,1,afternoon
1,2019-01-15 15:20:14,2019-01-15 15:22:58,1,0.5,1,N,237,237,1,4.0,0.0,0.5,0.96,0.0,0.3,0.0,5.76,2.7333333333333334,10.97560975609756,8.0,0.24,False,15,1,afternoon
2,2019-01-15 16:13:59,2019-01-15 16:22:52,1,1.47,1,N,234,144,1,7.5,1.0,0.5,1.86,0.0,0.3,0.0,11.16,8.883333333333333,9.928705440900563,5.1020408163265305,0.24800000000000003,False,16,1,afternoon
2,2019-01-15 16:14:03,2019-01-15 16:20:57,2,1.05,1,N,236,263,1,6.5,1.0,0.5,1.66,0.0,0.3,0.0,9.96,6.9,9.130434782608695,6.19047619047619,0.2553846153846154,False,16,1,afternoon
2,2019-01-15 17:01:31,2019-01-15 17:16:38,3,2.2,1,N,161,140,1,11.5,1.0,0.5,2.66,0.0,0.3,0.0,15.96,15.116666666666667,8.732083792723264,5.227272727272727,0.23130434782608697,False,17,1,evening
1,2019-01-15 17:25:25,2019-01-15 17:29:30,1,0.8,1,N,237,237,1,4.5,1.0,0.5,1.89,0.0,0.3,0.0,8.19,4.083333333333333,11.755102040816329,5.625,0.42,False,17,1,evening
2,2019-01-15 17:50:06,2019-01-15 17:56:51,1,0.87,1,N,246,48,1,6.0,1.0,0.5,1.56,0.0,0.3,0.0,9.36,6.75,7.733333333333333,6.8965517241379315,0.26,False,17,1,evening
2,2019-01-15 17:57:58,2019-01-15 18:09:00,2,0.8,1,N,230,229,2,8.0,1.0,0.5,0.0,0.0,0.3,0.0,9.8,11.033333333333333,4.350453172205438,10.0,,False,17,1,evening
2,2019-01-15 19:25:24,2019-01-15 19:46:06,5,6.34,1,N,164,223,1,20.5,1.0,0.5,4.46,0.0,0.3,0.0,26.76,20.7,18.3768115942029,3.2334384858044163,0.2175609756097561,True,19,1,evening
1,2019-01-15 20:03:55,2019-01-15 20:33:57,1,6.0,1,N,48,223,1,23.5,0.5,0.5,6.2,0.0,0.3,0.0,31.0,30.033333333333335,11.986681465038846,3.9166666666666665,0.26382978723404255,True,20,1,evening
1,2019-01-15 20:18:00,2019-01-15 20:26:29,1,1.7,1,N,142,246,1,8.0,0.5,0.5,1.85,0.0,0.3,0.0,11.15,8.483333333333333,12.023575638506877,4.705882352941177,0.23125,False,20,1,evening
2,2019-01-15 20:26:32,2019-01-15 20:32:42,1,1.3,1,N,170,137,1,6.5,0.5,0.5,1.0,0.0,0.3,0.0,8.8,6.166666666666667,12.648648648648647,5.0,0.15384615384615385,False,20,1,evening
